"","GEOID","NAME","variable","estimate","moe","concept","label"
"748","23031","York County, Maine","B08601_013",24,29,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Public transportation (excluding taxicab)!!Subway or elevated"
"749","23031","York County, Maine","B08601_014",9,14,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Public transportation (excluding taxicab)!!Railroad"
"750","23031","York County, Maine","B08601_015",17,20,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Public transportation (excluding taxicab)!!Ferryboat"
"751","23031","York County, Maine","B08601_016",258,212,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Taxicab"
"752","23031","York County, Maine","B08601_017",110,67,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Motorcycle"
"753","23031","York County, Maine","B08601_018",432,159,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Bicycle"
"754","23031","York County, Maine","B08601_019",2371,322,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Walked"
"755","23031","York County, Maine","B08601_020",576,185,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Other means"
"756","23031","York County, Maine","B08601_021",5930,547,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Worked at home"
"757","23031","York County, Maine","B08602_001",69763,1621,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total"
"758","23031","York County, Maine","B08602_002",2586,368,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!12 00 a.m. to 4 59 a.m."
"759","23031","York County, Maine","B08602_003",2054,358,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!5 00 a.m. to 5 29 a.m."
"760","23031","York County, Maine","B08602_004",3410,420,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!5 30 a.m. to 5 59 a.m."
"761","23031","York County, Maine","B08602_005",5404,520,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!6 00 a.m. to 6 29 a.m."
"762","23031","York County, Maine","B08602_006",8359,582,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!6 30 a.m. to 6 59 a.m."
"763","23031","York County, Maine","B08602_007",9131,664,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!7 00 a.m. to 7 29 a.m."
"764","23031","York County, Maine","B08602_008",10118,767,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!7 30 a.m. to 7 59 a.m."
"765","23031","York County, Maine","B08602_009",7399,634,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!8 00 a.m. to 8 29 a.m."
"766","23031","York County, Maine","B08602_010",3959,406,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!8 30 a.m. to 8 59 a.m."
"767","23031","York County, Maine","B08602_011",4053,436,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!9 00 a.m. to 9 59 a.m."
"768","23031","York County, Maine","B08602_012",1907,336,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!10 00 a.m. to 10 59 a.m."
"769","23031","York County, Maine","B08602_013",1308,348,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!11 00 a.m. to 11 59 a.m."
"770","23031","York County, Maine","B08602_014",6089,633,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!12 00 p.m. to 3 59 p.m."
"771","23031","York County, Maine","B08602_015",3986,479,"TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!4 00 p.m. to 11 59 p.m."
"772","23031","York County, Maine","B08603_001",69763,1621,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total"
"773","23031","York County, Maine","B08603_002",3084,392,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!Less than 5 minutes"
"774","23031","York County, Maine","B08603_003",8175,593,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!5 to 9 minutes"
"775","23031","York County, Maine","B08603_004",10881,751,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!10 to 14 minutes"
"776","23031","York County, Maine","B08603_005",9801,594,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!15 to 19 minutes"
"777","23031","York County, Maine","B08603_006",8637,685,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!20 to 24 minutes"
"778","23031","York County, Maine","B08603_007",5521,611,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!25 to 29 minutes"
"779","23031","York County, Maine","B08603_008",9099,720,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!30 to 34 minutes"
"780","23031","York County, Maine","B08603_009",2777,472,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!35 to 39 minutes"
"781","23031","York County, Maine","B08603_010",2987,419,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!40 to 44 minutes"
"782","23031","York County, Maine","B08603_011",5226,488,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!45 to 59 minutes"
"783","23031","York County, Maine","B08603_012",2615,394,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!60 to 89 minutes"
"784","23031","York County, Maine","B08603_013",960,194,"TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY","Estimate!!Total!!90 or more minutes"
